Movie_Name,Genre,City,Screen_Type,Show_Time,Total_Seats,Tickets_Sold,Occupancy_Rate,Ticket_Price,Ticket_Sales,Concession_Sales,Total_Revenue,Show_Date
Vote environment study customer,Horror,Los Angeles,Standard,Evening,200,174,0.8741240181067779,10,1740,923.1412377909654,2663.1412377909655,2024-11-30
Among build ago,Drama,New York,IMAX,Late Night,100,52,0.5298448198032163,18,936,276.69590655087563,1212.6959065508756,2024-05-30
High peace training seat,Horror,New York,IMAX,Evening,200,150,0.7519755822596074,18,2700,496.9407611639356,3196.9407611639353,2024-04-27
As tell,Horror,Miami,IMAX,Afternoon,200,118,0.5929619131681224,18,2124,704.0758442378329,2828.075844237833,2025-04-13
Degree too,Sci-Fi,New York,Standard,Evening,100,77,0.7715561240834682,10,770,509.3042639628963,1279.3042639628964,2024-12-15
Develop lose attack,Horror,Miami,IMAX,Late Night,200,122,0.6115232836590383,18,2196,808.1548797263607,3004.154879726361,2024-08-17
Later,Horror,Miami,Standard,Evening,150,76,0.5075511663717145,10,760,520.0167159530461,1280.016715953046,2024-10-24
Report save,Action,Chicago,3D,Afternoon,200,149,0.749440022917071,15,2235,997.0272515728426,3232.0272515728425,2024-09-22
Bring lead yourself,Action,Chicago,Standard,Evening,200,125,0.6259365125258031,10,1250,611.5802659770142,1861.5802659770143,2025-02-27
Arrive company enough,Drama,Los Angeles,Standard,Morning,200,73,0.36651271520103734,10,730,401.3005656001795,1131.3005656001794,2024-08-28
Involve key,Comedy,Chicago,3D,Morning,200,107,0.5357827258551131,15,1605,353.89704710556987,1958.89704710557,2025-04-10
Executive realize fast,Sci-Fi,Chicago,3D,Afternoon,150,123,0.8251139685951466,15,1845,504.4068204914504,2349.40682049145,2024-10-28
Attorney shoulder,Sci-Fi,Chicago,IMAX,Morning,100,72,0.7275332613170239,18,1296,478.1178687395885,1774.1178687395886,2024-06-14
Free through,Drama,Los Angeles,Standard,Late Night,100,54,0.5477021798388211,10,540,218.4305589871554,758.4305589871553,2025-03-06
Close accept need official,Sci-Fi,Los Angeles,3D,Afternoon,100,54,0.5476113443522357,15,810,236.05516699373337,1046.0551669937333,2024-06-10
Outside impact,Horror,New York,IMAX,Afternoon,150,82,0.5517547423173926,18,1476,498.6806348389295,1974.6806348389296,2024-10-11
Present even newspaper easy,Comedy,Los Angeles,Standard,Late Night,100,91,0.911512197534126,10,910,483.30369135221423,1393.3036913522142,2025-04-20
Then reason operation,Action,Chicago,IMAX,Evening,100,75,0.757290317834733,18,1350,275.2801190257406,1625.2801190257405,2024-12-11
Offer laugh my,Horror,Houston,3D,Evening,200,152,0.7645062470786604,15,2280,1032.5370789280246,3312.5370789280246,2024-09-16
Writer improve,Horror,Miami,IMAX,Late Night,150,113,0.7545425181047762,18,2034,457.7065684617141,2491.706568461714,2025-02-17
Ahead wish yard,Drama,Miami,3D,Morning,150,95,0.635818373853977,15,1425,430.1615559892914,1855.1615559892914,2024-07-04
Well memory,Action,Chicago,Standard,Morning,200,112,0.5611436781268945,10,1120,621.566019762419,1741.566019762419,2024-09-27
Mention along,Drama,Houston,Standard,Evening,150,100,0.6705475226372533,10,1000,406.8351262876879,1406.835126287688,2024-11-13
Debate fine size,Horror,New York,3D,Late Night,200,117,0.5892598110878904,15,1755,701.5745467034055,2456.5745467034058,2024-12-08
Baby recently whatever,Comedy,Miami,IMAX,Evening,150,104,0.6944166645235237,18,1872,539.8068230479988,2411.806823047999,2024-05-23
Three appear foreign serve,Horror,New York,IMAX,Morning,100,70,0.709144431545547,18,1260,357.0739938996288,1617.073993899629,2024-10-06
Stay site western traditional,Drama,Houston,3D,Afternoon,150,91,0.6077918828710949,15,1365,343.2809494464934,1708.2809494464934,2025-02-03
Share trouble responsibility,Action,New York,Standard,Morning,200,141,0.7098960115823368,10,1410,793.3255124702854,2203.3255124702855,2024-07-31
Throughout most few,Action,Los Angeles,Standard,Morning,100,58,0.5878925129837126,10,580,372.69427123879717,952.6942712387972,2024-10-24
Event dream purpose,Action,Los Angeles,3D,Afternoon,200,122,0.6117952785474136,15,1830,455.92034050544976,2285.9203405054495,2025-04-18
Foreign stay share,Horror,Chicago,3D,Morning,150,45,0.30026989732018383,15,675,273.4846433762983,948.4846433762983,2024-07-14
Must card,Action,Chicago,3D,Afternoon,150,110,0.7374491512053722,15,1650,671.9266181249204,2321.9266181249204,2025-01-30
Keep throughout,Action,Houston,3D,Evening,150,112,0.7519732713846988,15,1680,764.111353249362,2444.111353249362,2024-09-29
Too,Action,Chicago,IMAX,Late Night,150,112,0.7497015164789478,18,2016,774.7810471058389,2790.7810471058388,2025-04-16
Wish heavy season,Comedy,Los Angeles,Standard,Late Night,200,40,0.2,10,400,198.72916711381725,598.7291671138173,2024-12-17
Husband phone daughter,Comedy,Los Angeles,Standard,Late Night,200,182,0.9132562057171091,10,1820,1014.3501855533553,2834.3501855533555,2024-12-07
Former rule,Action,Houston,Standard,Evening,100,67,0.6790615557767239,10,670,220.54242690556126,890.5424269055612,2025-04-02
Raise campaign range,Horror,Miami,Standard,Evening,100,86,0.8662274225106275,10,860,566.4002631545758,1426.400263154576,2024-10-20
Police rest,Action,Los Angeles,Standard,Morning,200,88,0.4440141109311704,10,880,401.45030496854804,1281.4503049685482,2024-11-14
Meeting design moment,Horror,Los Angeles,Standard,Evening,200,158,0.7919160857593854,10,1580,476.34077285023074,2056.3407728502307,2024-10-13
Anything again,Horror,Houston,3D,Late Night,200,88,0.4419876655239515,15,1320,538.8898370111065,1858.8898370111065,2025-01-31
Last focus,Action,New York,Standard,Afternoon,150,75,0.5064346558956292,10,750,511.2466037778437,1261.2466037778436,2025-02-16
Its part serve,Drama,Houston,IMAX,Evening,200,197,0.9871047030800179,18,3546,829.628524271283,4375.628524271283,2025-03-01
Across surface,Drama,New York,Standard,Morning,200,114,0.571397639885498,10,1140,731.1239877207729,1871.123987720773,2024-07-03
Save remember,Drama,Chicago,IMAX,Late Night,200,126,0.6326149309769584,18,2268,480.37271756690456,2748.3727175669046,2024-07-13
Realize civil small,Comedy,Miami,IMAX,Late Night,150,109,0.7305101596033131,18,1962,630.404673472685,2592.404673472685,2025-04-01
Scene unit million,Horror,New York,Standard,Evening,100,77,0.7743522831958907,10,770,503.64595963731193,1273.645959637312,2025-03-30
Employee weight,Comedy,Houston,Standard,Afternoon,100,62,0.6225628357715365,10,620,233.88699428953544,853.8869942895354,2024-12-21
Interesting crime where,Horror,Miami,IMAX,Late Night,100,65,0.6547441503699338,18,1170,401.1121846775973,1571.1121846775973,2024-10-09
Huge though,Action,Chicago,3D,Late Night,100,96,0.9605123377857412,15,1440,418.2854806596406,1858.2854806596406,2024-09-19
Edge,Horror,Chicago,Standard,Morning,100,59,0.5913571804449622,10,590,226.9560494607424,816.9560494607424,2024-08-21
Brother forward with son,Sci-Fi,Miami,3D,Afternoon,100,63,0.6301648570072451,15,945,422.05358456188765,1367.0535845618876,2024-08-29
Money light suddenly,Horror,New York,Standard,Afternoon,200,151,0.7575981594011418,10,1510,464.5140561507393,1974.5140561507392,2024-08-13
Forward while past,Comedy,Miami,IMAX,Afternoon,100,76,0.7658288899436976,18,1368,280.36369872338383,1648.3636987233838,2024-10-26
Decision name,Horror,New York,3D,Morning,200,155,0.778054545834057,15,2325,570.8274204873915,2895.8274204873915,2024-12-15
Today method live,Action,Miami,IMAX,Morning,150,104,0.6958095333043777,18,1872,559.5106013749307,2431.510601374931,2024-04-26
Among structure hard,Comedy,Miami,IMAX,Morning,150,64,0.42854926309042746,18,1152,278.359836218874,1430.359836218874,2025-01-22
Later until,Sci-Fi,Houston,3D,Morning,200,169,0.8450147298451643,15,2535,599.8346757396665,3134.8346757396666,2025-03-26
Eat something,Drama,Los Angeles,IMAX,Afternoon,100,42,0.4280481910471968,18,756,146.28524224470618,902.2852422447062,2024-05-07
Sort environment,Drama,Los Angeles,3D,Afternoon,200,129,0.645395319785855,15,1935,472.1431614037542,2407.143161403754,2024-05-28
Situation small participant management,Comedy,Los Angeles,Standard,Morning,100,48,0.4868586224970963,10,480,295.8820407591343,775.8820407591343,2025-01-13
Rate thought without,Action,Miami,3D,Afternoon,150,88,0.5903792480110511,15,1320,292.41435791727196,1612.414357917272,2025-03-27
Check unit trip,Sci-Fi,New York,IMAX,Morning,150,97,0.649314361545522,18,1746,452.4942299804044,2198.4942299804043,2024-07-10
Stay whose,Comedy,Houston,Standard,Afternoon,100,64,0.6482035823175409,10,640,355.79538015546746,995.7953801554675,2024-08-20
Only civil will,Comedy,Miami,3D,Late Night,100,66,0.6632881131352927,15,990,359.1820289984481,1349.182028998448,2024-08-02
Say ever fight method,Horror,New York,Standard,Afternoon,200,168,0.842056690358797,10,1680,1142.6002990838158,2822.600299083816,2024-09-18
Trip add process himself,Action,Chicago,3D,Late Night,200,133,0.6680301452270969,15,1995,524.3599518991434,2519.359951899143,2024-05-24
Car,Sci-Fi,New York,Standard,Morning,150,84,0.5633765047064027,10,840,541.8776361922852,1381.877636192285,2025-01-23
Decade everything,Horror,Miami,Standard,Afternoon,200,148,0.7446130752432536,10,1480,834.321677768233,2314.321677768233,2024-10-21
Matter fire threat,Action,Chicago,IMAX,Afternoon,100,77,0.7784205733386961,18,1386,442.0550763598439,1828.055076359844,2024-12-02
May,Comedy,Houston,3D,Afternoon,200,83,0.41585882772945115,15,1245,555.3274491005718,1800.3274491005718,2024-07-02
List million base,Drama,New York,Standard,Evening,100,78,0.7896100104774787,10,780,369.61755238794615,1149.617552387946,2024-05-26
Control seat reveal,Action,Chicago,Standard,Late Night,100,70,0.7051759113466347,10,700,417.31672774767753,1117.3167277476775,2025-01-31
Try away become,Action,Miami,IMAX,Afternoon,150,83,0.5553654744960012,18,1494,419.9480342457712,1913.9480342457712,2024-07-09
Participant understand,Sci-Fi,New York,IMAX,Late Night,200,161,0.8063560219967429,18,2898,692.9261704227229,3590.926170422723,2024-10-05
You manager,Comedy,Los Angeles,Standard,Evening,100,67,0.677491661945121,10,670,288.40343622152204,958.403436221522,2025-02-25
Attack better,Comedy,New York,IMAX,Late Night,150,92,0.6188364680207313,18,1656,604.0223751157813,2260.0223751157814,2024-12-06
Tell man,Action,New York,3D,Late Night,150,86,0.5740392263574196,15,1290,307.85979755491627,1597.8597975549162,2025-03-07
Personal agent road those,Horror,Miami,3D,Afternoon,150,90,0.6023368571372201,15,1350,319.10566124905995,1669.10566124906,2024-08-18
Push issue,Drama,Los Angeles,Standard,Evening,100,53,0.5355587369657197,10,530,230.20896347588965,760.2089634758896,2024-11-23
Learn window,Drama,New York,Standard,Morning,100,38,0.38399236761085587,10,380,130.8886091221199,510.8886091221199,2024-09-05
Bring sometimes read,Comedy,Houston,3D,Late Night,150,125,0.8391757594837458,15,1875,484.926782125268,2359.926782125268,2024-08-04
Expect leader imagine,Sci-Fi,Chicago,Standard,Afternoon,100,47,0.47295579775225083,10,470,249.68683181990338,719.6868318199033,2025-01-24
Mother common maybe,Horror,Miami,IMAX,Morning,200,90,0.4512911475815539,18,1620,446.11682348245125,2066.1168234824513,2024-07-17
Raise speech,Horror,Los Angeles,Standard,Late Night,150,41,0.27699148295944276,10,410,125.37863254340672,535.3786325434068,2024-07-21
Over move,Comedy,Houston,Standard,Afternoon,150,75,0.5041557378465746,10,750,355.27461598694407,1105.2746159869441,2024-05-08
Drive require,Sci-Fi,Los Angeles,Standard,Afternoon,100,40,0.4015365309888752,10,400,186.84349653742794,586.8434965374279,2024-10-02
Game great study,Sci-Fi,New York,IMAX,Late Night,100,84,0.8463022740204553,18,1512,395.0344082300134,1907.0344082300135,2025-03-15
Floor adult seek,Horror,Houston,3D,Morning,150,112,0.7514725634013951,15,1680,443.7491486461833,2123.749148646183,2024-06-07
Item stand watch,Comedy,Miami,IMAX,Late Night,100,49,0.4967774482233414,18,882,217.24751360695754,1099.2475136069575,2024-11-14
Main range,Action,Los Angeles,Standard,Morning,150,140,0.9378653708016462,10,1400,794.6599406801797,2194.6599406801797,2024-11-10
Sea actually plant,Sci-Fi,Los Angeles,Standard,Late Night,200,149,0.7472648230487391,10,1490,794.8614261638405,2284.8614261638404,2024-08-04
Between consumer,Horror,Houston,3D,Afternoon,100,55,0.5512752924737067,15,825,338.7689168135926,1163.7689168135926,2025-04-23
Federal issue,Action,Chicago,Standard,Late Night,200,45,0.22508914276896402,10,450,147.72574655173918,597.7257465517391,2024-09-29
Event sense provide,Drama,Chicago,Standard,Morning,150,141,0.9436413858886112,10,1410,847.6288381826968,2257.6288381826967,2024-07-23
Than sea avoid,Action,Miami,Standard,Afternoon,200,78,0.3915641299854606,10,780,508.82434136224344,1288.8243413622436,2024-06-28
None everybody spend consumer,Action,New York,Standard,Evening,100,45,0.4531901879564662,10,450,203.9318991140005,653.9318991140005,2024-06-15
Stand word,Drama,Houston,Standard,Morning,150,113,0.753385564801446,10,1130,418.22086624036757,1548.2208662403675,2024-09-03
Since soldier page,Sci-Fi,Miami,Standard,Morning,200,193,0.9659628609508909,10,1930,1176.20029266207,3106.20029266207,2025-04-19
Court or,Sci-Fi,Los Angeles,3D,Afternoon,100,80,0.8076409227765777,15,1200,447.6922881090485,1647.6922881090486,2025-01-14
Free effort,Comedy,Miami,Standard,Afternoon,150,102,0.6845863680078539,10,1020,449.9063610908142,1469.9063610908142,2024-08-05
Give north soon,Drama,Chicago,Standard,Late Night,100,68,0.6892131512497929,10,680,221.23641697619368,901.2364169761937,2024-12-16
Oil,Sci-Fi,Chicago,3D,Late Night,200,145,0.7280123338170461,15,2175,916.1446992395182,3091.144699239518,2024-12-09
Participant whatever low,Horror,Houston,Standard,Evening,200,162,0.8138392884680147,10,1620,724.5585119600423,2344.5585119600423,2025-01-03
Blood listen,Action,New York,IMAX,Late Night,100,64,0.6421787135954063,18,1152,292.0147207220952,1444.0147207220953,2024-10-20
Play one purpose,Action,Los Angeles,3D,Morning,100,61,0.6156301655927814,15,915,250.33002763490376,1165.3300276349037,2024-10-29
Fast strong,Comedy,Los Angeles,3D,Afternoon,200,118,0.5906110308150716,15,1770,803.3934499626931,2573.393449962693,2024-12-08
Cultural people must,Sci-Fi,New York,3D,Late Night,100,48,0.4869053116699985,15,720,234.9897442055229,954.9897442055229,2024-09-24
Imagine see,Drama,Houston,3D,Morning,100,55,0.5578987384699838,15,825,178.848891890407,1003.848891890407,2024-07-12
Quality say across teacher,Horror,Los Angeles,Standard,Evening,200,89,0.44605647787069214,10,890,389.0341223884429,1279.034122388443,2024-09-22
Film current,Horror,Chicago,3D,Late Night,150,87,0.5852490559807875,15,1305,458.4035779976851,1763.403577997685,2024-08-07
His population,Comedy,Chicago,IMAX,Evening,150,82,0.5517113339273624,18,1476,367.98395984170946,1843.9839598417095,2025-01-29
Physical event my,Drama,Chicago,IMAX,Afternoon,150,65,0.4344616024176343,18,1170,313.5408996687501,1483.5408996687502,2024-07-06
Good left,Sci-Fi,Los Angeles,Standard,Afternoon,150,94,0.6269841226730217,10,940,350.5374719345979,1290.5374719345978,2024-08-22
Claim fill,Comedy,Los Angeles,Standard,Afternoon,100,80,0.8088003429516899,10,800,277.4135471371447,1077.4135471371446,2025-02-04
Seven model represent,Horror,Chicago,Standard,Afternoon,150,110,0.737747490900347,10,1100,492.6557430712767,1592.6557430712767,2024-12-25
From official option,Drama,Los Angeles,Standard,Morning,150,54,0.36442490945652345,10,540,193.95595038346667,733.9559503834666,2024-12-14
Physical throughout year,Sci-Fi,Houston,Standard,Afternoon,150,67,0.45155577951444936,10,670,233.55932628122198,903.559326281222,2024-08-27
Gun page property,Comedy,New York,3D,Late Night,150,111,0.7411156781982323,15,1665,744.9482126398143,2409.9482126398143,2024-12-11
Myself world,Drama,Los Angeles,IMAX,Evening,150,82,0.5526268909692535,18,1476,539.8806050946065,2015.8806050946064,2024-07-05
Individual part visit student,Sci-Fi,Miami,Standard,Afternoon,200,113,0.5663050275004463,10,1130,748.910116142601,1878.910116142601,2025-01-04
Give ability black,Horror,Houston,3D,Morning,100,68,0.6825078148536827,15,1020,241.92313582016726,1261.9231358201673,2024-11-23
Include structure,Action,Miami,IMAX,Evening,150,83,0.5547483317704547,18,1494,454.0173015532727,1948.0173015532728,2025-03-31
Director field candidate,Action,Los Angeles,3D,Evening,150,107,0.715806325921894,15,1605,344.5543962738567,1949.5543962738566,2024-08-06
Education myself,Drama,Los Angeles,Standard,Afternoon,100,39,0.3998961757622693,10,390,120.5175888317821,510.5175888317821,2024-11-16
Often college section for,Sci-Fi,Miami,3D,Morning,150,76,0.5097948534073179,15,1140,287.11281196103596,1427.112811961036,2024-06-04
Action thing,Drama,Chicago,Standard,Morning,150,97,0.6479672901213805,10,970,348.40302409078134,1318.4030240907814,2025-02-07
Seat music,Drama,Houston,3D,Late Night,100,36,0.3610509399702496,15,540,148.98965264609836,688.9896526460984,2025-03-21
Owner,Sci-Fi,Chicago,3D,Late Night,100,66,0.6660712106940598,15,990,254.94352108354332,1244.9435210835434,2025-01-04
New drop,Horror,Houston,Standard,Late Night,150,89,0.5970543301609978,10,890,325.3093623729014,1215.3093623729014,2024-07-04
Gun international,Comedy,Houston,Standard,Late Night,200,136,0.6828734931625722,10,1360,733.2770246179881,2093.277024617988,2024-09-10
Herself other,Horror,Los Angeles,IMAX,Evening,200,146,0.7335871201096992,18,2628,1014.1967948368443,3642.196794836844,2025-02-03
Worker wind daughter true,Action,New York,Standard,Late Night,100,80,0.8046210644960766,10,800,371.02740440083977,1171.0274044008397,2025-04-26
Important,Sci-Fi,Chicago,3D,Afternoon,150,92,0.618783675397186,15,1380,537.3708984925837,1917.3708984925838,2024-10-28
Free smile only coach,Horror,Los Angeles,IMAX,Afternoon,150,80,0.535589168831212,18,1440,417.23741648336795,1857.237416483368,2024-12-08
Some more,Horror,New York,3D,Evening,200,143,0.7183446254548426,15,2145,852.1976451955322,2997.1976451955325,2025-03-21
